index,Range
16975,31
16976,27
16977,29
16978,22
16979,27
16980,27
16981,29
16982,24
16983,21
16984,24
16985,24
16986,19
16987,19
16988,24
16989,24
16990,24
16991,24
16992,24
16993,24
16994,22
16995,24
16996,27
16997,29
16998,29
16999,24
17000,26
17001,26
17002,27
17003,31
17004,29
17005,29
17006,27
17007,27
17008,29
17009,29
17010,28
17011,29
17012,31
17013,27
17014,25
17015,28
17016,24
17017,36
17018,29
17019,29
17020,24
17021,27
17022,24
17023,24
17024,29
17025,22
17026,22
17027,26
17028,33
17029,29
17030,29
17031,29
17032,29
17033,31
17034,31
17035,31
17036,31
17037,31
17038,31
17039,27
17040,27
17041,27
17042,27
17043,29
17044,29
17045,31
17046,31
17047,29
17048,29
17049,27
17050,31
17051,28
17052,28
17053,29
17054,29
17055,31
17056,31
17057,29
17058,29
17059,33
17060,33
17061,29
17062,29
17063,28
17064,28
17065,24
17066,24
17067,29
17068,29
17069,31
17070,31
17071,29
17072,29
17073,31
17074,31
17075,28
17076,28
17077,24
17078,24
17079,31
17080,31
17081,29
17082,29
17083,31
17084,31
17085,31
17086,32
17087,32
17088,29
17089,0
17090,24
17091,29
17092,27
17093,29
17094,29
17095,30
17096,29
17097,29
17098,26
17099,26
17100,29
17101,26
17102,29
17103,27
17104,21
17105,27
17106,31
17107,33
17108,31
17109,29
17110,29
17111,29
17112,29
17113,29
17114,29
17115,29
17116,31
17117,29
17118,29
17119,31
17120,29
17121,32
17122,32
17123,32
17124,31
17125,31
17126,31
17127,31
17128,31
17129,31
17130,31
17131,33
17132,31
17133,29
17134,29
17135,29
17136,29
17137,29
17138,29
17139,29
17140,31
17141,33
17142,29
17143,31
17144,29
17145,29
17146,29
17147,34
17148,31
17149,31
17150,31
17151,31
17152,31
17153,31
17154,33
17155,33
17156,31
17157,33
17158,31
17159,31
17160,29
17161,33
17162,29
17163,32
17164,36
17165,32
17166,34
17167,32
17168,32
17169,34
17170,33
17171,29
17172,28
17173,29
17174,31
17175,33
17176,29
17177,29
17178,33
17179,29
17180,31
17181,31
17182,31
17183,31
17184,31
17185,29
17186,31
17187,31
17188,31
17189,33
17190,31
17191,32
17192,32
17193,29
17194,29
17195,29
17196,32
17197,33
17198,32
17199,29
17200,31
17201,29
17202,29
17203,35
17204,29
17205,31
17206,31
17207,31
17208,31
17209,29
17210,29
17211,29
17212,29
17213,33
17214,29
17215,31
17216,33
17217,31
17218,27
17219,20
17220,24
17221,26
17222,24
17223,21
17224,24
17225,26
17226,24
17227,25
17228,26
17229,27
17230,29
17231,29
17232,27
17233,29
17234,29
17235,31
17236,26
17237,29
17238,31
17239,29
17240,29
17241,27
17242,27
17243,27
17244,27
17245,26
17246,31
17247,26
17248,26
17249,29
17250,27
17251,29
17252,31
17253,24
17254,28
17255,31
17256,28
17257,29
17258,27
17259,21
17260,21
17261,27
17262,21
17263,21
17264,29
17265,0
17266,20
17267,24
17268,21
17269,0
17270,29
17271,28
17272,26
17273,28
17274,0
17275,28
17276,27
17277,31
17278,29
17279,27
17280,28
17281,31
17282,29
17283,0
17284,29
17285,27
17286,36
17287,31
17288,31
17289,26
17290,27
17291,31
17292,31
17293,27
17294,28
17295,29
17296,31
17297,29
17298,26
17299,29
17300,26
17301,24
17302,26
17303,29
17304,29
17305,29
17306,28
17307,29
17308,31
17309,26
17310,26
17311,29
17312,31
17313,28
17314,27
17315,27
17316,29
17317,29
17318,31
17319,29
17320,31
17321,31
17322,31
17323,28
17324,29
17325,32
17326,29
17327,27
17328,31
17329,27
17330,32
17331,31
17332,31
17333,31
17334,29
17335,29
17336,31
17337,31
17338,31
17339,33
17340,33
17341,31
17342,31
17343,29
17344,31
17345,32
17346,32
17347,34
17348,36
17349,32
17350,36
17351,34
17352,32
17353,34
17354,33
17355,33
17356,34
17357,32
17358,34
17359,33
17360,31
17361,31
17362,31
17363,33
17364,36
17365,36
17366,31
17367,33
17368,33
17369,31
17370,31
17371,31
17372,31
17373,34
17374,32
17375,32
17376,32
17377,34
17378,29
17379,31
17380,31
17381,33
17382,33
17383,31
17384,34
17385,36
17386,32
17387,34
17388,33
17389,33
17390,31
17391,31
17392,29
17393,29
17394,34
17395,31
17396,32
17397,27
17398,35
17399,31
17400,33
17401,31
17402,33
17403,31
17404,33
17405,31
17406,36
17407,28
17408,29
17409,34
17410,31
17411,31
17412,31
17413,31
17414,29
17415,29
17416,34
17417,32
17418,36
17419,33
17420,34
17421,31
17422,27
17423,32
17424,31
17425,32
17426,29
17427,31
17428,34
17429,32
17430,32
17431,34
17432,29
17433,29
17434,31
17435,32
17436,29
17437,29
17438,31
17439,31
17440,32
17441,32
17442,31
17443,31
17444,32
17445,32
17446,36
17447,31
17448,31
17449,34
17450,32
17451,32
17452,33
17453,34
17454,27
17455,29
17456,31
17457,33
17458,27
17459,29
17460,29
17461,32
17462,26
17463,32
17464,36
17465,32
17466,34
17467,29
17468,31
17469,34
17470,31
17471,31
17472,32
17473,33
17474,27
17475,29
17476,27
17477,31
17478,31
17479,29
17480,29
17481,29
17482,28
17483,31
17484,29
17485,31
17486,31
17487,31
17488,34
17489,32
17490,29
17491,34
17492,36
17493,34
17494,34
17495,32
17496,34
17497,30
17498,32
17499,34
17500,32
17501,31
17502,31
17503,31
17504,29
17505,29
17506,29
17507,31
17508,31
17509,31
17510,29
17511,29
17512,31
17513,31
17514,31
17515,31
17516,31
17517,32
17518,31
17519,34
17520,32
17521,31
17522,29
17523,34
17524,31
17525,31
17526,31
17527,31
17528,28
17529,27
17530,31
17531,33
17532,32
17533,33
17534,32
17535,30
17536,31
17537,29
17538,29
17539,32
17540,32
17541,27
17542,31
17543,31
17544,28
17545,28
17546,29
17547,32
17548,36
17549,29
17550,32
17551,31
17552,31
17553,32
17554,31
17555,33
17556,32
17557,34
17558,32
17559,31
17560,34
17561,26
17562,31
17563,36
17564,36
17565,36
17566,37
17567,36
17568,41
17569,41
17570,36
17571,31
17572,41
17573,36
17574,36
17575,34
17576,34
17577,34
17578,26
17579,31
17580,36
17581,36
17582,36
17583,37
17584,36
17585,41
17586,41
17587,36
17588,31
17589,41
17590,36
17591,34
17592,34
17593,31
17594,34
17595,34
17596,31
17597,36
17598,74
17599,33
17600,34
17601,31
17602,31
17603,32
17604,34
17605,31
17606,31
17607,34
17608,36
17609,34
17610,31
17611,33
17612,36
17613,31
17614,31
17615,31
17616,31
17617,31
17618,31
17619,31
17620,29
17621,29
17622,29
17623,28
17624,31
17625,31
17626,34
17627,32
17628,31
17629,32
17630,31
17631,32
17632,36
17633,31
17634,31
17635,31
17636,31
17637,31
17638,31
17639,29
17640,34
17641,29
17642,31
17643,31
17644,31
17645,33
17646,31
17647,29
17648,31
17649,29
17650,33
17651,36
17652,34
17653,33
17654,31
17655,34
17656,28
17657,34
17658,31
17659,34
17660,31
17661,29
17662,29
17663,31
17664,31
17665,31
17666,31
17667,31
17668,31
17669,28
17670,36
17671,74
17672,34
17673,34
17674,36
17675,33
17676,31
17677,34
17678,36
17679,33
17680,33
17681,36
17682,31
17688,33
17689,34
17690,31
17691,31
17692,32
17693,34
17698,34
17699,31
17700,33
17701,36
17702,31
17703,31
17704,31
17705,31
17706,31
17707,31
17708,31
17709,29
17710,29
17711,29
17712,28
17713,31
17714,31
17715,34
17716,32
17717,31
17718,32
17719,31
17720,32
17721,36
17722,31
17723,31
17724,31
17725,31
17726,31
17727,31
17728,29
17729,34
17730,29
17731,31
17732,31
17733,31
17734,33
17735,31
17736,29
17737,31
17738,29
17739,33
17740,36
17741,34
17742,33
17743,31
17744,34
17745,28
17746,34
17747,31
17748,34
17749,31
17750,29
17751,29
17752,31
17753,31
17754,31
17755,31
17756,31
17757,31
17758,28
17759,26
17760,31
17761,31
17762,31
17763,31
17764,31
17765,28
17766,26
17767,28
17768,30
17769,28
17770,35
17771,35
17772,31
17773,32
17774,34
17775,33
17776,31
17777,29
17778,27
17779,31
17780,27
17781,29
17782,32
17783,31
17784,36
17785,32
17786,31
17787,29
17788,31
17789,28
17790,31
17791,29
17792,31
17793,29
17794,34
17795,31
17796,34
17797,36
17798,36
17799,31
17800,29
17801,33
17802,33
17803,27
17804,31
17805,31
17806,27
17807,29
17808,33
17809,29
17810,26
17811,33
17812,29
17813,29
17814,28
17815,31
17816,29
17817,27
17818,29
17819,26
17820,26
17821,27
17822,28
17823,29
17824,29
17825,31
17826,26
17827,28
17828,29
17829,31
17830,31
17831,29
17832,26
17833,29
17834,29
17835,29
17836,34
17837,29
17838,29
17839,29
17840,29
17841,31
17842,31
17843,32
17844,29
17845,26
17846,22
17847,33
17848,29
17849,29
17850,32
17851,28
17852,32
17853,29
17854,34
17855,34
17856,29
17857,26
17858,29
17859,25
17860,29
17861,27
17862,26
17863,31
17864,26
17865,24
17866,24
17867,31
17868,31
17869,32
17870,38
17871,41
17872,41
17873,45
17874,41
17875,34
17876,43
17877,40
17878,38
17879,44
17880,43
17881,41
17882,46
17883,38
17884,43
17885,38
17886,33
17887,40
17888,38
17889,43
17890,43
17891,43
17892,41
17893,41
17894,36
17895,41
17896,46
17897,31
17898,42
17899,40
17900,36
17901,44
17902,41
17903,34
17904,38
17905,38
17906,39
17907,38
17908,43
17909,43
17910,38
17911,41
17912,41
17913,44
17914,38
17915,42
17916,36
17917,34
17918,38
17919,41
17920,45
17921,43
17922,39
17923,41
17924,43
17925,41
17926,35
17927,45
17928,36
17929,46
17930,38
17931,43
17932,32
17933,44
17934,29
17935,33
17936,27
17937,33
17938,27
17939,32
17940,34
17941,32
17942,34
17943,29
17944,34
17945,32
17946,32
17947,31
17948,29
17949,34
17950,31
17951,36
17952,28
17953,29
17954,29
17955,34
17956,32
17957,34
17958,31
17959,31
17960,33
17961,34
17962,31
17963,31
17964,29
17965,31
17966,53
17967,43
17968,41
17969,46
17970,40
17971,41
17972,41
17973,36
17974,39
17975,41
17976,43
17977,39
17978,32
17979,36
17980,41
17981,31
17982,45
17983,39
17984,34
17985,36
17986,43
17987,40
17988,33
17989,35
17990,38
17991,37
17992,36
17993,38
17994,43
17995,34
17996,43
17997,34
17998,34
17999,27
18000,39
18001,32
18002,39
18003,34
18004,39
18005,39
18006,39
18007,32
18008,34
18009,39
18010,39
18011,38
18012,33
18013,38
18014,38
18015,38
18016,33
18017,38
18018,38
18019,38
18020,33
18021,38
18022,38
18023,39
18024,34
18025,39
18026,39
18027,41
18028,36
18029,41
18030,41
18031,36
18032,36
18033,36
18034,36
18035,36
18036,34
18037,36
18038,36
18039,36
18040,33
18041,36
18042,36
18043,31
18044,31
18045,31
18046,31
18047,39
18048,34
18049,39
18050,39
18051,39
18052,34
18053,39
18054,39
18055,36
18056,32
18057,36
18058,36
18059,33
18060,33
18061,33
18062,33
18063,30
18064,32
18065,36
18066,36
18067,36
18068,36
18069,36
18070,31
18071,36
18072,36
18073,39
18074,34
18075,39
18076,39
18077,39
18078,34
18079,39
18080,39
18081,37
18082,32
18083,37
18084,37
18085,38
18086,33
18087,38
18088,38
18089,39
18090,39
18091,17
18092,38
18093,39
18094,36
18095,33
18096,31
18097,31
18098,36
18099,31
18100,32
18101,39
18102,32
18103,39
18104,36
18105,27
18106,36
18107,32
18108,29
18109,31
18110,32
18111,36
18112,38
18113,31
18114,36
18115,33
18116,31
18117,29
18118,31
18119,32
18120,34
18121,39
18122,29
18123,33
18124,32
18125,31
18126,36
18127,36
18128,33
18129,31
18130,19
18131,31
18132,31
18133,32
18134,32
18135,31
18136,29
18137,31
18138,32
18139,27
18140,31
18141,24
18142,29
18143,41
18144,27
18145,31
18146,29
18147,29
18148,29
18149,29
18150,31
18151,31
18152,31
18153,31
18154,31
18155,33
18156,33
18157,29
18158,31
18159,33
18160,31
18161,33
18162,31
18163,27
18164,36
18165,29
18166,29
18167,31
18168,32
18169,29
18170,36
18171,37
18172,32
18173,32
18174,31
18175,32
18176,31
18177,31
18178,34
18179,38
18180,31
18181,27
18182,33
18183,33
18184,41
18185,33
18186,34
18187,37
18188,36
18189,36
18190,31
18191,36
18192,38
18193,36
18194,31
18195,34
18196,29
18197,36
18198,35
18199,39
18200,33
18201,27
18202,31
18203,31
18204,34
18205,34
18206,36
18207,31
18208,38
18209,32
18210,33
18211,34
18212,34
18213,31
18214,33
18215,33
18216,33
18217,33
18218,41
18219,34
18220,39
18221,33
18222,32
18223,33
18224,31
18225,38
18226,32
18227,29
18228,38
18229,38
18230,39
18231,31
18232,35
18233,31
18234,36
18235,33
18236,31
18237,36
18238,31
18239,34
18240,31
18241,36
18242,31
18243,32
18244,36
18245,34
18246,31
18247,34
18248,36
18249,37
18250,36
18251,32
18252,34
18253,34
18254,33
18255,34
18256,31
18257,36
18258,37
18259,38
18260,39
18261,34
18262,36
18263,36
18264,31
18265,33
18266,36
18267,34
18268,34
18269,36
18270,34
18271,34
18272,37
18273,31
18274,29
18275,36
18276,32
18277,37
18278,34
18279,38
18280,29
18281,38
18282,38
18283,37
18284,33
18285,36
18286,31
18287,33
18288,34
18289,33
18290,29
18291,39
18292,36
18293,34
18294,36
18295,33
18296,29
18297,36
18298,31
18299,34
18300,34
18301,36
18302,34
18303,34
18304,36
18305,36
18306,26
18307,29
18308,31
18309,33
18310,31
18311,36
18312,34
18313,34
18314,31
18315,36
18316,36
18317,36
18318,27
18319,36
18320,34
18321,34
18322,34
18323,31
18324,32
18325,31
18326,36
18327,33
18328,38
18329,36
18330,34
18331,31
18332,36
18333,36
18334,32
18335,37
18336,36
18337,29
18338,33
18339,33
18340,33
18341,33
18342,33
18343,34
18344,29
18345,32
18346,33
18347,32
18348,26
18349,24
18350,33
18351,29
18352,33
18353,32
18354,34
18355,32
18356,26
18357,33
18358,31
18359,33
18360,34
18361,31
18362,29
18363,27
18364,34
18365,39
18366,33
18367,31
18368,34
18369,34
18370,39
18371,34
18372,29
18373,38
18374,31
18375,31
18376,31
18377,24
18378,27
18379,31
18380,31
18381,31
18382,31
18383,34
18384,26
18385,31
18386,33
18387,31
18388,31
18389,36
18390,33
18391,31
18392,34
18393,31
18394,33
18395,33
18396,33
18397,33
18398,39
18399,34
18400,33
18401,32
18402,34
18403,31
18404,19
18405,31
18406,29
18407,37
18408,33
18409,33
18410,33
18411,32
18412,32
18413,33
18414,34
18415,33
18416,33
18417,24
18418,33
18419,33
18420,33
18421,33
18422,33
18423,34
18424,34
18425,33
18426,31
18427,33
18428,31
18429,31
18430,32
18431,31
18432,33
18433,31
18434,33
18435,31
18436,31
18437,33
18438,33
18439,31
18440,33
18441,34
18442,34
18443,29
18444,34
18445,33
18446,29
18447,34
18448,33
18449,32
18450,34
18451,34
18452,34
18453,31
18454,33
18455,34
18456,33
18457,34
18458,31
18459,31
18460,34
18461,31
18462,34
18463,33
18464,33
18465,34
18466,34
18467,29
18468,29
18469,31
18470,31
18471,28
18472,33
18473,36
18474,36
18475,33
18476,33
18477,0
18478,36
18479,34
18480,34
18481,33
18482,33
18483,27
18484,33
18485,31
18486,31
18487,29
18488,31
18489,28
18490,33
18491,33
18492,31
18493,29
18494,34
18495,34
18496,34
18497,35
18498,33
18499,31
18500,31
18501,34
18502,34
18503,31
18504,31
18505,31
18506,31
18507,34
18508,34
18509,34
18510,31
18511,31
18512,33
18513,29
18514,29
18515,33
18516,33
18517,33
18518,34
18519,34
18520,34
18521,34
18522,36
18523,34
18524,29
18525,29
18526,33
18527,34
18528,31
18529,33
18530,34
18531,29
18532,35
18533,31
18534,31
18535,34
18536,34
18537,29
18538,29
18539,34
18540,34
18541,31
18542,31
18543,29
18544,31
18545,33
18546,35
18547,31
18548,33
18549,31
18550,33
18551,33
18552,33
18553,32
18554,32
18555,31
18556,34
18557,34
18558,34
18559,32
18560,34
18561,34
18562,36
18563,32
18564,28
18565,29
18566,33
18567,34
18568,36
18569,33
18570,34
18571,34
18572,34
18573,34
18574,36
18575,36
18576,36
18577,36
18578,31
18579,27
18580,32
18581,29
18582,23
18583,29
18584,35
18585,35
18586,29
18587,36
18588,36
18589,32
18590,32
18591,36
18592,36
18593,31
18594,32
18595,36
18596,35
18597,33
18598,33
18599,31
18600,36
18601,33
18602,36
18603,33
18604,33
18605,33
18606,29
18607,36
18608,49
18609,36
18610,31
18611,36
18612,31
18613,36
18614,35
18615,33
18616,36
18617,34
18618,36
18619,36
18620,36
18621,38
18622,36
18623,38
18624,33
18625,34
18626,36
18627,28
18628,28
18629,35
18630,36
18631,34
18632,32
18633,36
18634,32
18635,31
18636,29
18637,31
18638,28
18639,26
18640,28
18641,26
18642,38
18643,41
18644,41
18645,37
18646,39
18647,36
18648,38
18649,40
18650,41
18651,38
18652,34
18653,43
18654,38
18655,41
18656,38
18657,40
18658,41
18659,40
18660,33
18661,41
18662,33
18663,39
18664,39
18665,38
18666,39
18667,38
18668,40
18669,40
18670,40
18671,39
18672,41
18673,40
18674,42
18675,40
18676,38
18677,39
18678,41
18679,42
18680,41
18681,43
18682,43
18683,43
18684,41
18685,38
18686,40
18687,38
18688,41
18689,36
18690,39
18691,39
18692,37
18693,38
18694,41
18695,38
18696,39
18697,41
18698,34
18699,39
18700,37
18701,39
18702,36
18703,40
18704,33
18705,32
18706,32
18707,34
18708,32
18709,32
18710,27
18711,33
18712,32
18713,31
18714,29
18715,31
18716,31
18717,32
18718,31
18719,31
18720,31
18721,31
18722,31
18723,31
18724,31
18725,31
18726,34
18727,31
18728,32
18729,31
18730,31
18731,31
18732,33
18733,29
18734,32
18735,29
18736,32
18737,33
18738,26
18739,31
18740,31
18741,31
18742,33
18743,31
18744,32
18745,32
18746,29
18747,34
18748,31
18749,34
18750,32
18751,32
18752,29
18753,31
18754,34
18755,31
18756,31
18757,33
18758,33
18759,34
18760,34
18761,31
18762,32
18763,36
18764,31
18765,30
18766,33
18767,34
18768,29
18769,27
18770,33
18771,36
18772,38
18773,32
18774,31
18775,31
18776,33
18777,33
18778,31
18779,36
18780,32
18781,31
18782,31
18783,31
18784,36
18785,36
18786,33
18787,33
18788,33
18789,36
18790,36
18791,36
18792,29
18793,31
18794,36
18795,36
18796,29
18797,36
18798,33
18799,34
18800,27
18801,37
18802,29
18803,24
18804,24
18805,33
18806,24
18807,28
18808,19
18809,19
18810,31
18811,31
18812,32
18813,36
18814,36
18815,36
18816,36
18817,36
18818,36
18819,21
18820,28
18821,33
18822,39
18823,39
18824,39
18825,31
18826,29
18827,31
18828,32
18829,32
18830,32
18831,29
18832,28
18833,28
18834,28
18835,29
18836,27
18837,29
18838,31
18839,31
18840,29
18841,28
18842,28
18843,26
18844,27
18845,27
18846,24
18847,27
18848,29
18849,26
18850,26
18851,33
18852,33
18853,31
18854,29
18855,29
18856,32
18857,29
18858,29
18859,29
18860,31
18861,32
18862,29
18863,31
18864,29
18865,32
18866,29
18867,29
18868,30
18869,31
18870,26
18871,31
18872,31
18873,31
18874,31
18875,27
18876,0
18877,32
18878,32
18879,33
18880,34
18881,31
18882,29
18883,31
18884,29
18885,31
18886,34
18887,34
18888,34
18889,33
18890,31
18891,34
18892,31
18893,28
18894,29
18895,31
18896,27
18897,33
18898,34
18899,31
18900,36
18901,32
18902,32
18903,31
18904,34
18905,29
18906,32
18907,31
18908,32
18909,29
18910,29
18911,26
18912,34
18913,31
18914,29
18915,34
18916,31
18917,27
18918,29
18919,29
18920,31
18921,26
18922,32
18923,36
18924,29
18925,29
18926,24
18927,20
18928,27
18929,33
18930,21
18931,22
18932,31
18933,31
18934,22
18935,21
18936,31
18937,31
18938,33
18939,31
18940,31
18941,31
18942,24
18943,33
18944,32
18945,31
18946,27
18947,26
18948,29
18949,33
18950,31
18951,31
18952,29
18953,29
18954,29
18955,29
18956,31
18957,29
18958,27
18959,31
18960,29
18961,32
18962,31
18963,27
18964,32
18965,32
18966,21
18967,29
18968,31
18969,33
18970,29
18971,27
18972,31
18973,31
18974,28
18975,31
18976,29
18977,31
18978,31
18979,31
18980,31
18981,0
18982,29
18983,31
18984,27
18985,31
18986,31
18987,31
18988,29
18989,31
18990,29
18991,31
18992,29
18993,31
18994,28
18995,34
18996,31
18997,33
18998,34
18999,32
19000,33
19001,31
19002,29
19003,24
19004,29
19005,33
19006,33
19007,34
19008,31
19009,29
19010,32
19011,34
19012,31
19013,21
19014,29
19015,31
19016,39
19017,33
19018,31
19019,31
19020,31
19021,31
19022,31
19023,31
19024,31
19025,26
19026,31
19027,26
19028,33
19029,29
19030,31
19031,33
19032,33
19033,31
19034,33
19035,26
19036,29
19037,32
19038,31
19039,31
19040,27
19041,29
19042,31
19043,31
19044,31
19045,28
19046,31
19047,28
19048,29
19049,29
19050,26
19051,29
19052,31
19053,29
19054,31
19055,31
19056,33
19057,33
19058,31
19059,31
19060,32
19061,34
19062,24
19063,28
19064,26
19065,24
19066,21
19067,24
19068,24
19069,21
19070,24
19071,22
19072,28
19073,24
19074,24
19075,24
19076,24
19077,24
19078,24
19079,19
19080,24
19081,21
19082,24
19083,26
19084,24
19085,24
19086,24
19087,24
19088,21
19089,24
19090,24
19091,21
19092,26
19093,24
19094,29
19095,29
19096,29
19097,29
19098,29
19099,31
19100,22
19101,22
19102,22
19103,24
19104,22
19105,31
19106,34
19107,33
19108,27
19109,29
19110,33
19111,31
19112,33
19113,31
19114,34
19115,36
19116,34
19117,35
19118,34
19119,33
19120,31
19121,32
19122,31
19123,29
19124,29
19125,29
19126,31
19127,32
19128,34
19129,32
19130,32
19131,29
19132,29
19133,29
19134,29
19135,29
19136,29
19137,31
19138,29
19139,29
19140,32
19141,27
19142,31
19143,31
19144,31
19145,29
19146,34
19147,31
19148,29
19149,33
19150,34
19151,32
19152,32
19153,32
19154,29
19155,31
19156,31
19157,28
19158,31
19159,31
19160,29
19161,33
19162,32
19163,31
19164,33
19165,33
19166,32
19167,34
19168,29
19169,30
19170,34
19171,34
19172,32
19173,31
19174,33
19175,31
19176,29
19177,33
19178,33
19179,29
19180,33
19181,30
19182,32
19183,33
19184,34
19185,31
19186,31
19187,32
19188,27
19189,26
19190,36
19191,31
19192,31
19193,31
19194,31
19195,34
19196,33
19197,33
19198,34
19199,33
19200,31
19201,34
19202,31
19203,33
19204,33
19205,33
19206,33
19207,33
19208,35
19209,36
19210,34
19211,35
19212,34
19213,34
19214,32
19215,33
19216,36
19217,32
19218,32
19219,38
19220,34
19221,31
19222,33
19223,36
19224,36
19225,36
19226,34
19227,36
19228,34
19229,33
19230,33
19231,34
19232,34
19233,33
19234,32
19235,31
19236,36
19237,36
19238,31
19239,33
19240,32
19241,34
19242,34
19243,29
19244,31
19245,33
19246,33
19247,36
19248,39
19249,31
19250,31
19251,31
19252,29
19253,42
19254,42
19255,32
19256,32
19257,38
19258,41
19259,38
19260,41
19261,29
19262,38
19263,38
19264,36
19265,36
19266,34
19267,33
19268,41
19269,41
19270,41
19271,36
19272,38
19273,38
19274,37
19275,39
19276,36
19277,33
19278,36
19279,34
19280,35
19281,34
19282,31
19283,33
19284,31
19285,31
19286,33
19287,36
19288,33
19289,33
19290,33
19291,38
19292,31
19293,33
19294,32
19295,31
19296,31
19297,31
19298,31
19299,31
19300,33
19301,33
19302,36
19303,33
19304,37
19305,33
19306,39
19307,34
19308,33
19309,34
19310,31
19311,34
19312,34
19313,31
19314,28
19315,33
19316,33
19317,35
19318,31
19319,36
19320,31
19321,33
19322,33
19323,36
19324,31
19325,31
19326,24
19327,34
19328,34
19329,41
19330,31
19331,34
19332,29
19333,34
19334,36
19335,36
19336,33
19337,32
19338,31
19339,29
19340,33
19341,31
19342,31
19343,31
19344,31
19345,33
19346,33
19347,26
19348,33
19349,36
19350,34
19351,31
19352,31
19353,31
19354,34
19355,34
19356,34
19357,36
19358,31
19359,39
19360,36
19361,31
19362,36
19363,36
19364,24
19365,28
19366,33
19367,33
19368,36
19369,31
19370,36
19371,36
19372,36
19373,36
19374,29
19375,41
19376,41
19377,32
19378,36
19379,32
19380,36
19381,42
19382,27
19383,32
19384,32
19385,32
19386,32
19387,27
19388,32
19389,34
19390,32
19391,29
19392,32
19393,28
19394,30
19395,29
19396,32
19397,33
19398,33
19399,29
19400,33
19401,33
19402,36
19403,36
19404,36
19405,33
19406,33
19407,31
19408,29
19409,32
19410,31
19411,32
19412,31
19413,29
19414,31
19415,29
19416,33
19417,31
19418,36
19419,29
19420,34
19421,33
19422,33
19423,32
19424,35
19425,31
19426,31
19427,32
19428,32
19429,32
19430,32
19431,27
19432,32
19433,32
19434,32
19435,32
19436,27
19437,32
19438,34
19439,32
19440,29
19441,32
19442,28
19443,30
19444,29
19445,32
19446,33
19447,33
19448,29
19449,33
19450,33
19451,36
19452,36
19453,36
19454,33
19455,33
19456,31
19457,29
19458,32
19459,31
19460,32
19461,31
19462,29
19463,31
19464,29
19465,33
19466,31
19467,36
19468,29
19469,34
19470,33
19471,33
19472,32
19473,35
19474,31
19475,31
19476,32
19477,32
19478,32
19479,32
19480,29
19481,27
19482,29
19483,36
19484,27
19485,33
19486,29
19487,29
19488,31
19489,31
19490,31
19491,29
19492,29
19493,32
19494,31
19495,34
19496,36
19497,36
19498,31
19499,31
19500,32
19501,31
19502,31
19503,31
19504,26
19505,36
19506,38
19507,44
19508,39
19509,36
19510,33
19511,38
19512,37
19513,39
19514,39
19515,40
19516,36
19517,36
19518,40
19519,39
19520,35
19521,41
19522,36
19523,41
19524,40
19525,38
19526,46
19527,31
19528,31
19529,38
19530,39
19531,40
19532,43
19533,39
19534,31
19535,36
19536,31
19537,36
19538,31
19539,36
19540,38
19541,38
19542,29
19543,39
19544,33
19545,38
19546,38
19547,34
19548,36
19549,29
19550,41
19551,33
19552,31
19553,31
19554,31
19555,34
19556,33
19557,33
19558,31
19559,38
19560,35
19561,33
19562,34
19563,28
19564,33
19565,33
19566,36
19567,38
19568,29
19569,31
19570,33
19571,38
19572,38
19573,31
19574,36
19575,31
19576,34
19577,31
19578,24
19579,31
19580,36
19581,36
19582,31
19583,32
19584,26
19585,24
19586,31
19587,31
19588,31
19589,31
19590,34
19591,25
19592,29
19593,29
19594,29
19595,31
19596,29
19597,29
19598,31
19599,33
19600,29
19601,29
19602,29
19603,34
19604,31
19605,29
19606,31
19607,31
19608,33
19609,31
19610,29
19611,31
19612,33
19613,29
19614,25
19615,24
19616,29
19617,28
19618,31
19619,28
19620,31
19621,29
19622,29
19623,22
19624,22
19625,23
19626,31
19627,27
19628,29
19629,31
19630,26
19631,27
19632,29
19633,31
19634,27
19635,31
19636,29
19637,29
19638,33
19639,27
19640,31
19641,27
19642,29
19643,31
19644,24
19645,34
19646,31
19647,33
19648,31
19649,24
19650,25
19651,32
19652,26
19653,32
19654,31
19655,24
19656,22
19657,22
19658,27
19659,29
19660,31
19661,24
19662,31
19663,29
19664,29
19665,29
19666,24
19667,26
19668,27
19669,24
19670,26
19671,27
19672,24
19673,28
19674,31
19675,24
19676,28
19677,31
19678,27
19679,25
19680,32
19681,27
19682,25
19683,32
19684,26
19685,22
19686,31
19687,26
19688,22
19689,31
19690,24
19691,24
19692,31
19693,24
19694,24
19695,31
19696,26
19697,26
19698,31
19699,26
19700,26
19701,31
19702,32
19703,29
19704,36
19705,32
19706,29
19707,36
19708,24
19709,24
19710,33
19711,24
19712,24
19713,33
19714,27
19715,24
19716,32
19717,27
19718,27
19719,32
19720,26
19721,29
19722,34
19723,26
19724,29
19725,34
19726,29
19727,26
19728,36
19729,29
19730,26
19731,36
19732,24
19733,24
19734,31
19735,24
19736,27
19737,34
19738,29
19739,29
19740,29
19741,31
19742,32
19743,34
19744,32
19745,33
19746,33
19747,31
19748,31
19749,31
19750,29
19751,34
19752,34
19753,29
19754,32
19755,31
19756,31
19757,27
19758,32
19759,32
19760,32
19761,30
19762,32
19763,32
19764,34
19765,31
19766,32
19767,31
19768,29
19769,31
19770,33
19771,31
19772,31
19773,27
19774,32
19775,29
19776,31
19777,31
19778,31
19779,26
19780,19
19781,20
19782,22
